,Ticker,one_year,avg_drawdown,yearly_vol,
Equal-weighted,"NFLX,NVDA,AAPL,AMZN,FSLR",0.299938406,-0.023151394,0.191085178,
Equal-weighted,"NVDA,BABA,AAPL,AMZN,FB,FSLR",0.299806991,-0.027163509,0.228228747,
Equal-weighted,"NVDA,BABA,BIDU,AAPL,GOOG",0.29975593,-0.023521875,0.176915908,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,AMZN,GOOG",0.299512746,-0.036986291,0.143611357,
Equal-weighted,"NFLX,BIDU,TWTR,FB,FSLR",0.299462292,-0.038583039,0.151565696,
Equal-weighted,"NFLX,NVDA,SEDG",0.299315854,-0.015303974,0.185381221,
Equal-weighted,"NFLX,NVDA,TWTR,AAPL,AMZN",0.299256428,-0.028241,0.16791533,
Equal-weighted,"NVDA,BABA,FB,SEDG",0.299184439,-0.019406852,0.22252479,
Equal-weighted,"NVDA,BABA,TWTR,AAPL,AMZN,FB",0.299125013,-0.032253115,0.205058899,
Equal-weighted,"BABA,BIDU,TWTR,AMZN,FSLR",0.298416808,-0.03863164,0.160823443,
Equal-weighted,"NFLX,AAPL,AMZN,SEDG",0.298390116,-0.017256271,0.16999812,
Equal-weighted,"BABA,AAPL,AMZN,FB,SEDG",0.298258701,-0.02135915,0.207141689,
Equal-weighted,"NFLX,NVDA,BABA,AAPL,FB,FSLR",0.298165132,-0.028197243,0.226076311,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,AMZN",0.297666461,-0.024639079,0.174746606,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,AAPL,FB",0.297483154,-0.033286849,0.202906463,
Equal-weighted,"NFLX,NVDA,AMZN,FB,GOOG,FSLR",0.297448869,-0.026146391,0.196286482,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,FSLR",0.296774949,-0.039665373,0.158671008,
Equal-weighted,"NFLX,NVDA,TWTR,AMZN,FB,GOOG",0.296766891,-0.031235997,0.173116634,
Equal-weighted,"NFLX,BABA,AAPL,FB,SEDG",0.296616842,-0.022242598,0.204989253,
Equal-weighted,"NVDA,BIDU,GOOG,FSLR",0.296301871,-0.024150106,0.16218573,
Equal-weighted,"NFLX,AMZN,FB,GOOG,SEDG",0.295900579,-0.020508473,0.175199424,
Equal-weighted,"NVDA,TWTR,AMZN,FB,FSLR",0.295670954,-0.032881346,0.19032872,
Equal-weighted,"NVDA,BIDU,TWTR,GOOG",0.295619893,-0.029239712,0.139015882,
Equal-weighted,"BIDU,AAPL,AMZN,GOOG,FSLR",0.295376133,-0.026478144,0.146802629,
Equal-weighted,"AMZN,FB,FSLR,SEDG",0.294804642,-0.02262167,0.192411511,
Equal-weighted,"NFLX,NVDA,BABA,AMZN,GOOG,FSLR",0.294761526,-0.027228726,0.203391794,
Equal-weighted,"BIDU,GOOG,SEDG",0.294753581,-0.017750641,0.141098672,
Equal-weighted,"BIDU,TWTR,AAPL,AMZN,GOOG",0.294694155,-0.03156775,0.123632781,
Equal-weighted,"TWTR,AMZN,FB,SEDG",0.294122663,-0.031599427,0.169241662,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,AMZN,GOOG",0.294079548,-0.032318332,0.180221946,
Equal-weighted,"NFLX,NVDA,TWTR,FB,FSLR",0.294029095,-0.03391508,0.188176285,
Equal-weighted,"NFLX,BIDU,AAPL,GOOG,FSLR",0.293734274,-0.027511878,0.144650193,
Equal-weighted,"BABA,BIDU,AAPL,FB,GOOG,FSLR",0.293602859,-0.031523993,0.181793762,
Equal-weighted,"NFLX,BABA,AMZN,GOOG,SEDG",0.293213236,-0.021378488,0.182304736,
Equal-weighted,"NFLX,FB,FSLR,SEDG",0.293162783,-0.023505118,0.190259075,
Equal-weighted,"NFLX,TWTR,AAPL,AMZN,FB,FSLR",0.293103356,-0.036243118,0.172793184,
Equal-weighted,"NFLX,BIDU,TWTR,AAPL,GOOG",0.293052296,-0.032601484,0.121480345,
Equal-weighted,"NVDA,BABA,TWTR,AMZN,FSLR",0.292983611,-0.03396368,0.197434032,
Equal-weighted,"BABA,BIDU,TWTR,AAPL,FB,GOOG",0.292920881,-0.036613599,0.158623914,
Equal-weighted,"NVDA,BIDU,AAPL,AMZN",0.29284787,-0.019220538,0.15476803,
Equal-weighted,"NFLX,TWTR,FB,SEDG",0.292480805,-0.032482875,0.167089227,
Equal-weighted,"BABA,AMZN,FSLR,SEDG",0.292117299,-0.023491685,0.199516822,
Equal-weighted,"BIDU,TWTR,AAPL,FSLR",0.291956358,-0.034246833,0.138692431,
Equal-weighted,"NFLX,BABA,BIDU,AMZN,FB,FSLR",0.29151339,-0.032641197,0.17962446,
Equal-weighted,"BABA,TWTR,AMZN,SEDG",0.29143532,-0.032469442,0.176346974,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,FSLR",0.291341752,-0.034997414,0.195281596,
Equal-weighted,"NFLX,NVDA,BIDU,AAPL",0.291206011,-0.020254272,0.152615594,
Equal-weighted,"NVDA,BABA,BIDU,AAPL,FB",0.291074596,-0.024266387,0.189759163,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,AMZN,FB",0.290831412,-0.037730803,0.156454612,
Equal-weighted,"NFLX,BABA,FSLR,SEDG",0.29047544,-0.024375133,0.197364386,
Equal-weighted,"NFLX,BABA,TWTR,AAPL,AMZN,FSLR",0.290416013,-0.037325453,0.179898495,
Equal-weighted,"NVDA,BIDU,AMZN,FB,GOOG",0.290358334,-0.022215535,0.159969334,
Equal-weighted,"NVDA,AAPL,AMZN,GOOG,FSLR",0.289942935,-0.021810185,0.183413218,
Equal-weighted,"NFLX,BABA,TWTR,SEDG",0.289793462,-0.03335289,0.174194538,
Equal-weighted,"BIDU,TWTR,FB,GOOG,FSLR",0.289466822,-0.03724183,0.143893736,
Equal-weighted,"NVDA,GOOG,SEDG",0.289320384,-0.014257092,0.17770926,
Equal-weighted,"NVDA,TWTR,AAPL,AMZN,GOOG",0.289260957,-0.026899791,0.160243369,
Equal-weighted,"NFLX,NVDA,BIDU,FB,GOOG",0.288716475,-0.023249269,0.157816898,
Equal-weighted,"AAPL,AMZN,GOOG,SEDG",0.288394645,-0.01620939,0.16232616,
Equal-weighted,"NFLX,NVDA,AAPL,GOOG,FSLR",0.288301077,-0.022843919,0.181260782,
Equal-weighted,"NVDA,BABA,AAPL,FB,GOOG,FSLR",0.288169662,-0.026856034,0.218404351,
Equal-weighted,"NFLX,BABA,TWTR,AMZN,FB,GOOG,FSLR",0.287926477,-0.04032045,0.1850998,
Equal-weighted,"NFLX,BIDU,AAPL,AMZN,FB,GOOG",0.287790736,-0.025577308,0.142433797,
Equal-weighted,"NVDA,BABA,BIDU,AMZN,GOOG",0.287670991,-0.02329787,0.167074646,
Equal-weighted,"NVDA,BIDU,FB,FSLR",0.287620537,-0.024894618,0.175028985,
Equal-weighted,"NFLX,NVDA,TWTR,AAPL,GOOG",0.287619098,-0.027933525,0.158090933,
Equal-weighted,"NVDA,BABA,TWTR,AAPL,FB,GOOG",0.287487683,-0.03194564,0.195234503,
Equal-weighted,"NVDA,BIDU,TWTR,FB",0.286938559,-0.029984223,0.151859136,
Equal-weighted,"BABA,BIDU,TWTR,GOOG,FSLR",0.286779479,-0.038324164,0.150999047,
Equal-weighted,"NFLX,AAPL,GOOG,SEDG",0.286752786,-0.017092838,0.160173724,
Equal-weighted,"BIDU,AAPL,AMZN,FB,FSLR",0.286694799,-0.027222656,0.159645884,
Equal-weighted,"BABA,AAPL,FB,GOOG,SEDG",0.286621371,-0.021195716,0.197317293,
Equal-weighted,"NVDA,TWTR,AAPL,FSLR",0.286523161,-0.029578874,0.17530302,
Equal-weighted,"NFLX,NVDA,BABA,AMZN,FB,FSLR",0.286080192,-0.027973238,0.216235049,
Equal-weighted,"BIDU,FB,SEDG",0.286072247,-0.01845508,0.153941927,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,GOOG",0.286029132,-0.024331604,0.16492221,
Equal-weighted,"BIDU,TWTR,AAPL,AMZN,FB",0.286012821,-0.032312262,0.136476036,
Equal-weighted,"AAPL,FSLR,SEDG",0.285656849,-0.019206034,0.17738581,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,AMZN,FB",0.285398214,-0.033062844,0.1930652,
Equal-weighted,"NFLX,BABA,BIDU,AAPL,AMZN,GOOG",0.285103393,-0.026659642,0.149539109,
Equal-weighted,"NFLX,BIDU,AAPL,FB,FSLR",0.28505294,-0.02825639,0.157493448,
Equal-weighted,"TWTR,AAPL,SEDG",0.284974871,-0.028183791,0.154215962,
Equal-weighted,"NVDA,BABA,BIDU,FSLR",0.284933194,-0.025976952,0.182134296,
Equal-weighted,"NFLX,BABA,AMZN,FB,SEDG",0.284531902,-0.022082927,0.195147991,
Equal-weighted,"NFLX,BIDU,TWTR,AAPL,FB",0.284370962,-0.033345996,0.1343236,
Equal-weighted,"NVDA,BABA,BIDU,TWTR",0.284251216,-0.031066558,0.158964448,
Equal-weighted,"NVDA,TWTR,FB,GOOG,FSLR",0.284033625,-0.03257387,0.180504324,
Equal-weighted,"BABA,BIDU,AAPL,AMZN,FSLR",0.284007456,-0.028304991,0.166751195,
Equal-weighted,"BABA,BIDU,SEDG",0.283384904,-0.019325095,0.161047238,
Equal-weighted,"BABA,BIDU,TWTR,AAPL,AMZN",0.283325478,-0.033394597,0.143581347,
Equal-weighted,"FB,GOOG,FSLR,SEDG",0.283167312,-0.022458236,0.182587114,
Equal-weighted,"TWTR,AAPL,AMZN,FB,GOOG,FSLR",0.283107886,-0.034901909,0.165121223,
Equal-weighted,"TWTR,FB,GOOG,SEDG",0.282485334,-0.031435993,0.159417266,
Equal-weighted,"NFLX,BABA,BIDU,AAPL,FSLR",0.282365597,-0.029338725,0.164598759,
Equal-weighted,"NFLX,NVDA,AAPL,AMZN,FB,GOOG",0.282357539,-0.020909349,0.179044386,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,AAPL",0.281683619,-0.034428331,0.141428911,
Equal-weighted,"NFLX,BIDU,AMZN,GOOG,FSLR",0.281649334,-0.027287873,0.13480893,
Equal-weighted,"BABA,BIDU,AMZN,FB,GOOG,FSLR",0.281517919,-0.031299988,0.1719525,
Equal-weighted,"NFLX,TWTR,AAPL,FB,GOOG,FSLR",0.281466027,-0.035935643,0.162968787,
Equal-weighted,"NVDA,BABA,TWTR,GOOG,FSLR",0.281346281,-0.033656205,0.187609636,
Equal-weighted,"NVDA,AAPL,AMZN,FB,FSLR",0.281261601,-0.022554697,0.196256472,
Equal-weighted,"NVDA,BIDU,AAPL,GOOG",0.281210541,-0.018913063,0.144943633,
Equal-weighted,"NFLX,BIDU,TWTR,AMZN,GOOG",0.280967356,-0.032377479,0.111639082,
Equal-weighted,"BABA,BIDU,TWTR,AMZN,FB,GOOG",0.280835941,-0.036389594,0.148782651,
Equal-weighted,"NVDA,FB,SEDG",0.280639049,-0.014961531,0.190552515,
Equal-weighted,"NVDA,TWTR,AAPL,AMZN,FB",0.280579623,-0.027644303,0.173086624,
Equal-weighted,"BABA,GOOG,FSLR,SEDG",0.280479969,-0.023328251,0.189692426,
Equal-weighted,"BABA,TWTR,AAPL,AMZN,GOOG,FSLR",0.280420543,-0.035984244,0.172226535,
Equal-weighted,"NFLX,BABA,BIDU,FB,GOOG,FSLR",0.279876061,-0.032333722,0.169800064,
Equal-weighted,"BIDU,TWTR,AMZN,FSLR",0.279871419,-0.034022828,0.128851169,
Equal-weighted,"BABA,TWTR,GOOG,SEDG",0.279797991,-0.032306008,0.166522578,
Equal-weighted,"AAPL,AMZN,FB,SEDG",0.279713311,-0.016913829,0.175169414,
Equal-weighted,"NFLX,NVDA,BABA,AAPL,AMZN,GOOG",0.279670196,-0.021991683,0.186149697,
Equal-weighted,"NFLX,NVDA,AAPL,FB,FSLR",0.279619742,-0.023588431,0.194104036,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,FB,GOOG",0.279194083,-0.037423328,0.146630215,
Equal-weighted,"NFLX,NVDA,BIDU,AMZN",0.279121071,-0.020030267,0.142774331,
Equal-weighted,"NVDA,BABA,BIDU,AMZN,FB",0.278989656,-0.024042382,0.1799179,
Equal-weighted,"NFLX,NVDA,TWTR,AAPL,FB",0.278937764,-0.028678037,0.170934188,
Equal-weighted,"NFLX,BABA,TWTR,AAPL,GOOG,FSLR",0.278778684,-0.037017978,0.170074099,
Equal-weighted,"NVDA,BABA,AAPL,AMZN,FSLR",0.278574258,-0.023637032,0.203361784,
Equal-weighted,"NFLX,BIDU,TWTR,FSLR",0.27822956,-0.035056562,0.126698733,
Equal-weighted,"BABA,BIDU,TWTR,FB,FSLR",0.278098145,-0.039068676,0.163842302,
Equal-weighted,"NFLX,AAPL,FB,SEDG",0.278071452,-0.017797277,0.173016978,
Equal-weighted,"NVDA,BABA,SEDG",0.277951706,-0.015831546,0.197657827,
Equal-weighted,"NVDA,BABA,TWTR,AAPL,AMZN",0.27789228,-0.028726638,0.180191936,
Equal-weighted,"NFLX,NVDA,BABA,BIDU,FB",0.277347798,-0.025076116,0.177765464,
Equal-weighted,"BABA,AAPL,AMZN,SEDG",0.277025968,-0.017783843,0.182274726,
Equal-weighted,"NFLX,NVDA,BABA,AAPL,FSLR",0.276932399,-0.024670766,0.201209348,
Equal-weighted,"NFLX,BABA,BIDU,AAPL,AMZN,FB",0.276422059,-0.027404154,0.162382364,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,AAPL",0.276250421,-0.029760372,0.1780395,
Equal-weighted,"NFLX,NVDA,AMZN,GOOG,FSLR",0.276216137,-0.022619914,0.171419519,
Equal-weighted,"NVDA,BABA,AMZN,FB,GOOG,FSLR",0.276084722,-0.026632029,0.208563088,
Equal-weighted,"NFLX,NVDA,TWTR,AMZN,GOOG",0.275534159,-0.02770952,0.148249671,
Equal-weighted,"NVDA,BABA,TWTR,AMZN,FB,GOOG",0.275402744,-0.031721635,0.18539324,
Equal-weighted,"NFLX,BABA,AAPL,SEDG",0.275384109,-0.018667292,0.18012229,
Equal-weighted,"BIDU,AAPL,FB,GOOG,FSLR",0.27505747,-0.026915181,0.149821488,
Equal-weighted,"NFLX,AMZN,GOOG,SEDG",0.274667847,-0.016933167,0.150332461,
Equal-weighted,"BABA,AMZN,FB,GOOG,SEDG",0.274536432,-0.021036045,0.18747603,
Equal-weighted,"NFLX,NVDA,BABA,FB,GOOG,FSLR",0.274442863,-0.027665763,0.206410652,
Equal-weighted,"NVDA,TWTR,AMZN,FSLR",0.274438221,-0.029354869,0.165461757,
Equal-weighted,"BIDU,TWTR,AAPL,FB,GOOG",0.274375491,-0.032004787,0.126651639,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,FB,GOOG",0.273760885,-0.032755369,0.183240804,
Equal-weighted,"AMZN,FSLR,SEDG",0.273571909,-0.019046364,0.167544547,
Equal-weighted,"NFLX,BABA,AAPL,AMZN,FB,GOOG,FSLR",0.273517125,-0.029993801,0.191027551,
Equal-weighted,"NFLX,BIDU,AMZN,FB,FSLR",0.272968,-0.028032385,0.147652185,
Equal-weighted,"NFLX,BABA,FB,GOOG,SEDG",0.272894573,-0.021919494,0.185323594,
Equal-weighted,"TWTR,AMZN,SEDG",0.272889931,-0.02802412,0.144374699,
Equal-weighted,"NFLX,BABA,TWTR,AAPL,AMZN,FB,GOOG",0.272835146,-0.035083407,0.167857703,
Equal-weighted,"NFLX,NVDA,TWTR,FSLR",0.272796362,-0.030388603,0.163309321,
Equal-weighted,"NVDA,BABA,TWTR,FB,FSLR",0.272664947,-0.034400717,0.200452891,
Equal-weighted,"NVDA,BIDU,AAPL,FB",0.272529207,-0.019657575,0.157786888,
Equal-weighted,"BABA,BIDU,AAPL,GOOG,FSLR",0.272370127,-0.027997516,0.156926799,
Equal-weighted,"NFLX,BIDU,TWTR,AMZN,FB",0.272286022,-0.033121991,0.124482337,
Equal-weighted,"NFLX,FSLR,SEDG",0.27193005,-0.019929812,0.165392112,
Equal-weighted,"NFLX,TWTR,AAPL,AMZN,FSLR",0.271870624,-0.032716641,0.14792622,
Equal-weighted,"BABA,FB,FSLR,SEDG",0.271798635,-0.02403269,0.202535681,
Equal-weighted,"BABA,TWTR,AAPL,AMZN,FB,FSLR",0.271739209,-0.036728756,0.18506979,
Equal-weighted,"BABA,BIDU,TWTR,AAPL,GOOG",0.271688148,-0.033087122,0.133756951,
Equal-weighted,"NFLX,TWTR,SEDG",0.271248072,-0.028907569,0.142222263,
Equal-weighted,"BABA,TWTR,FB,SEDG",0.271116657,-0.033010447,0.179365833,
Equal-weighted,"NFLX,NVDA,BABA,AAPL,AMZN,FB",0.270988861,-0.022736195,0.198992952,
Equal-weighted,"NFLX,BABA,BIDU,AMZN,FSLR",0.270280657,-0.02911472,0.154757497,
Equal-weighted,"NFLX,BABA,TWTR,AAPL,FB,FSLR",0.27009735,-0.03776249,0.182917354,
Equal-weighted,"NVDA,BABA,BIDU,AAPL",0.269841863,-0.02073991,0.1648922,
Equal-weighted,"NVDA,AAPL,FB,GOOG,FSLR",0.269624272,-0.022247222,0.186432076,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,AMZN",0.269598679,-0.034204326,0.131587648,
Equal-weighted,"NFLX,TWTR,AMZN,FB,GOOG,FSLR",0.269381088,-0.035711638,0.153127525,
Equal-weighted,"NVDA,BIDU,AMZN,GOOG",0.269125601,-0.018689058,0.135102371,
Equal-weighted,"NVDA,TWTR,AAPL,FB,GOOG",0.268942294,-0.027336828,0.163262228,
Equal-weighted,"BIDU,TWTR,GOOG,FSLR",0.26823409,-0.033715353,0.119026772,
Equal-weighted,"AAPL,FB,GOOG,SEDG",0.268075982,-0.016750395,0.165345018,
Equal-weighted,"NFLX,NVDA,AMZN,FB,FSLR",0.267534803,-0.023364426,0.184262774,
Equal-weighted,"NFLX,NVDA,BIDU,GOOG",0.267483742,-0.019722792,0.132949935,
Equal-weighted,"NVDA,BABA,BIDU,FB,GOOG",0.267352327,-0.023734907,0.170093504,
Equal-weighted,"NVDA,BABA,AAPL,GOOG,FSLR",0.266936929,-0.023329557,0.193537388,
Equal-weighted,"NFLX,NVDA,TWTR,AMZN,FB",0.266852824,-0.028454032,0.161092925,
Equal-weighted,"NFLX,BABA,TWTR,AMZN,GOOG,FSLR",0.266693744,-0.036793973,0.160232836,
Equal-weighted,"NFLX,BIDU,AAPL,AMZN,GOOG",0.266558004,-0.022050831,0.117566834,
Equal-weighted,"BABA,BIDU,AAPL,AMZN,FB,GOOG",0.266426589,-0.026062945,0.154710403,
Equal-weighted,"NVDA,BIDU,FSLR",0.266387805,-0.021368141,0.150162021,
Equal-weighted,"NVDA,BABA,TWTR,AAPL,GOOG",0.266254951,-0.028419163,0.17036754,
Equal-weighted,"NFLX,AMZN,FB,SEDG",0.265986512,-0.017637606,0.163175716,
Equal-weighted,"NVDA,BIDU,TWTR",0.265705826,-0.026457746,0.126992173,
Equal-weighted,"BIDU,AAPL,AMZN,FSLR",0.265462066,-0.023696179,0.13477892,
Equal-weighted,"BABA,AAPL,GOOG,SEDG",0.265388639,-0.01762041,0.17245033,
Equal-weighted,"NFLX,NVDA,BABA,AMZN,FSLR",0.26484746,-0.024446761,0.191368085,
Equal-weighted,"BIDU,SEDG",0.264839514,-0.014879774,0.129074963,
Equal-weighted,"NFLX,BABA,BIDU,AAPL,FB,GOOG",0.26478473,-0.027096679,0.152557967,
Equal-weighted,"BIDU,TWTR,AAPL,AMZN",0.264780088,-0.028785785,0.111609072,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,AMZN",0.264165481,-0.029536367,0.168198237,
Equal-weighted,"NFLX,BIDU,AAPL,FSLR",0.263820207,-0.024729913,0.132626485,
Equal-weighted,"BABA,BIDU,AAPL,FB,FSLR",0.263688792,-0.028742028,0.169770054,
Equal-weighted,"NFLX,BABA,AMZN,SEDG",0.263299169,-0.018507621,0.170281027,
Equal-weighted,"NFLX,BIDU,TWTR,AAPL",0.263138229,-0.029819519,0.109456636,
Equal-weighted,"BABA,BIDU,TWTR,AAPL,FB",0.263006814,-0.033831634,0.146600206,
Equal-weighted,"BIDU,AMZN,FB,GOOG,FSLR",0.26297253,-0.026691176,0.139980225,
Equal-weighted,"NVDA,TWTR,GOOG,FSLR",0.262800892,-0.029047393,0.155637361,
Equal-weighted,"BIDU,TWTR,AMZN,FB,GOOG",0.262290552,-0.031780782,0.116810376,
Equal-weighted,"GOOG,FSLR,SEDG",0.26193458,-0.01888293,0.157720151,
Equal-weighted,"TWTR,AAPL,AMZN,GOOG,FSLR",0.261875153,-0.031375432,0.14025426,
Equal-weighted,"NFLX,BIDU,FB,GOOG,FSLR",0.261330671,-0.02772491,0.137827789,
Equal-weighted,"TWTR,GOOG,SEDG",0.261252602,-0.027860687,0.134550303,
Equal-weighted,"NFLX,NVDA,AAPL,AMZN,GOOG",0.261124806,-0.017382872,0.154177423,
Equal-weighted,"NVDA,BABA,AAPL,AMZN,FB,GOOG",0.260993391,-0.021394986,0.191320992,
Equal-weighted,"NFLX,BIDU,TWTR,FB,GOOG",0.260648693,-0.032814516,0.114657941,
Equal-weighted,"NVDA,BIDU,AMZN,FB",0.260444267,-0.01943357,0.147945625,
Equal-weighted,"BABA,BIDU,AMZN,GOOG,FSLR",0.260285187,-0.027773511,0.147085536,
Equal-weighted,"NFLX,TWTR,AAPL,GOOG,FSLR",0.260233295,-0.032409166,0.138101824,
Equal-weighted,"BABA,TWTR,AAPL,FB,GOOG,FSLR",0.26010188,-0.036421281,0.175245394,
Equal-weighted,"NVDA,AAPL,AMZN,FSLR",0.260028868,-0.01902822,0.171389509,
Equal-weighted,"BABA,BIDU,TWTR,AMZN,GOOG",0.259603209,-0.032863117,0.123915688,
Equal-weighted,"BIDU,TWTR,FB,FSLR",0.259552755,-0.034459865,0.131870027,
Equal-weighted,"NVDA,SEDG",0.259406317,-0.011386224,0.165685552,
Equal-weighted,"NFLX,NVDA,BABA,AAPL,FB,GOOG",0.259351532,-0.02242872,0.189168556,
Equal-weighted,"NVDA,TWTR,AAPL,AMZN",0.25934689,-0.024117826,0.148219661,
Equal-weighted,"NFLX,NVDA,BIDU,FB",0.258802408,-0.020467304,0.14579319,
Equal-weighted,"NFLX,BABA,BIDU,GOOG,FSLR",0.258643328,-0.028807245,0.1449331,
Equal-weighted,"AAPL,AMZN,SEDG",0.258480578,-0.013338522,0.150302451,
Equal-weighted,"NFLX,NVDA,AAPL,FSLR",0.25838701,-0.020061954,0.169237073,
Equal-weighted,"NVDA,BABA,AAPL,FB,FSLR",0.258255595,-0.024074069,0.206380643,
Equal-weighted,"NFLX,BABA,TWTR,AMZN,FB,FSLR",0.25801241,-0.037538485,0.173076091,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,GOOG",0.25796135,-0.033896851,0.121763252,
Equal-weighted,"NFLX,BIDU,AAPL,AMZN,FB",0.25787667,-0.022795343,0.130410089,
Equal-weighted,"NVDA,BABA,BIDU,AMZN",0.257756924,-0.020515905,0.155050937,
Equal-weighted,"NFLX,NVDA,TWTR,AAPL",0.257705032,-0.02515156,0.146067225,
Equal-weighted,"NVDA,BABA,TWTR,AAPL,FB",0.257573617,-0.029163674,0.183210794,
Equal-weighted,"NVDA,AMZN,FB,GOOG,FSLR",0.257539332,-0.022023217,0.176590813,
Equal-weighted,"BABA,BIDU,TWTR,FSLR",0.256865412,-0.035542199,0.138975339,
Equal-weighted,"NVDA,TWTR,AMZN,FB,GOOG",0.256857354,-0.027112823,0.153420965,
Equal-weighted,"NFLX,AAPL,SEDG",0.256838719,-0.01422197,0.148150015,
Equal-weighted,"BABA,AAPL,FB,SEDG",0.256707304,-0.018324849,0.185293585,
Equal-weighted,"NFLX,NVDA,BABA,BIDU",0.256115065,-0.021549639,0.152898501,
Equal-weighted,"AMZN,FB,GOOG,SEDG",0.255991042,-0.016590724,0.155503755,
Equal-weighted,"NFLX,NVDA,FB,GOOG,FSLR",0.255897473,-0.023056951,0.174438377,
Equal-weighted,"NFLX,NVDA,TWTR,FB,GOOG",0.255215495,-0.028146557,0.151268529,
Equal-weighted,"NFLX,BABA,BIDU,AAPL,AMZN",0.255189326,-0.023877677,0.1375154,
Equal-weighted,"NFLX,AAPL,AMZN,FB,GOOG,FSLR",0.254971735,-0.02538499,0.159055277,
Equal-weighted,"NVDA,BABA,AMZN,GOOG,FSLR",0.254851989,-0.023105552,0.183696125,
Equal-weighted,"NFLX,FB,GOOG,SEDG",0.254349183,-0.017474172,0.153351319,
Equal-weighted,"NFLX,TWTR,AAPL,AMZN,FB,GOOG",0.254289757,-0.030474595,0.135885428,
Equal-weighted,"NVDA,BABA,TWTR,AMZN,GOOG",0.254170011,-0.028195158,0.160526277,
Equal-weighted,"NVDA,TWTR,FB,FSLR",0.254119558,-0.029791905,0.168480616,
Equal-weighted,"BIDU,AAPL,GOOG,FSLR",0.253824737,-0.023388704,0.124954524,
Equal-weighted,"BABA,AMZN,GOOG,SEDG",0.253303699,-0.017460739,0.162609067,
Equal-weighted,"FB,FSLR,SEDG",0.253253246,-0.019587369,0.170563406,
Equal-weighted,"NFLX,NVDA,BABA,GOOG,FSLR",0.25321013,-0.024139286,0.181543689,
Equal-weighted,"TWTR,AAPL,AMZN,FB,FSLR",0.253193819,-0.032119944,0.153097515,
Equal-weighted,"BIDU,TWTR,AAPL,GOOG",0.253142759,-0.02847831,0.101784676,
Equal-weighted,"NFLX,BABA,BIDU,AMZN,FB,GOOG",0.25269979,-0.026872674,0.142716705,
Equal-weighted,"TWTR,FB,SEDG",0.252571267,-0.028565126,0.147393558,
Equal-weighted,"NFLX,NVDA,BABA,TWTR,GOOG",0.252528152,-0.029228892,0.158373841,
Equal-weighted,"NFLX,NVDA,AAPL,AMZN,FB",0.252443472,-0.018127383,0.167020677,
Equal-weighted,"NFLX,BABA,AAPL,AMZN,GOOG,FSLR",0.252284392,-0.026467324,0.166160588,
Equal-weighted,"NFLX,BIDU,AMZN,FSLR",0.251735268,-0.024505908,0.122785222,
Equal-weighted,"NFLX,BABA,GOOG,SEDG",0.25166184,-0.018344187,0.160456631,
Equal-weighted,"BABA,BIDU,AMZN,FB,FSLR",0.251603853,-0.028518023,0.159928791,
Equal-weighted,"NFLX,BABA,TWTR,AAPL,AMZN,GOOG",0.251602414,-0.03155693,0.14299074,
Equal-weighted,"NFLX,TWTR,AAPL,FB,FSLR",0.25155196,-0.033153678,0.150945079,
Equal-weighted,"NVDA,BABA,TWTR,FSLR",0.251432215,-0.03087424,0.175585927,
Equal-weighted,"NVDA,BIDU,AAPL",0.251296474,-0.016131098,0.132919925,
Equal-weighted,"NFLX,BIDU,TWTR,AMZN",0.251053289,-0.029595514,0.099615374,
Equal-weighted,"BABA,BIDU,TWTR,AMZN,FB",0.250921874,-0.033607629,0.136758943,
Equal-weighted,"BABA,FSLR,SEDG",0.250565903,-0.020457384,0.177668718,
Equal-weighted,"BABA,TWTR,AAPL,AMZN,FSLR",0.250506476,-0.033202279,0.160202827,
Equal-weighted,"NFLX,BABA,BIDU,FB,FSLR",0.249961994,-0.029551757,0.157776355,
Equal-weighted,"BABA,TWTR,SEDG",0.249883924,-0.029435141,0.154498869,
Equal-weighted,"NFLX,NVDA,BABA,AAPL,AMZN",0.249756129,-0.019209718,0.174125989,
Equal-weighted,"NFLX,BABA,BIDU,TWTR,FB",0.249280016,-0.034641363,0.134606507,
Equal-weighted,"NFLX,BABA,TWTR,AAPL,FSLR",0.248864617,-0.034236013,0.158050391,
Equal-weighted,"NVDA,BIDU,FB,GOOG",0.248806938,-0.019126095,0.138121229,
Equal-weighted,"NVDA,AAPL,GOOG,FSLR",0.248391539,-0.018720745,0.161565113,
Equal-weighted,"NFLX,TWTR,AMZN,GOOG,FSLR",0.248148355,-0.032185161,0.128260561,
