,Ticker,one_year,avg_drawdown,yearly_vol,Ticker total
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,GOOG,FSLR,SEDG,BRK-B,JNJ,JPM,V,HD,MA,PYPL,CRM,ADBE,DIS",0.743452355,-0.051305901,0.474220327,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,HD,VZ,CRM,ADBE,DIS,CMCSA",0.724577585,-0.053603302,0.474222323,22
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,V,HD,MA,PYPL,VZ,CRM,DIS,CMCSA",0.75381169,-0.05223471,0.474222511,22
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG,MSFT,BRK-B,JNJ,V,MA,PYPL,VZ,CRM,ADBE,CMCSA",0.742421336,-0.049720758,0.474224794,22
Equal-weighted,"NFLX,NVDA,BABA,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JPM,V,MA,PYPL,VZ,CRM,ADBE,CMCSA",0.689037781,-0.043026939,0.474226784,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,BRK-B,JPM,HD,MA,PYPL,VZ,CRM,DIS,CMCSA",0.759759647,-0.052033721,0.474226869,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,V,HD,MA,PYPL,VZ,CRM,ADBE,CMCSA",0.706331796,-0.049175605,0.474227155,22
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,JPM,V,HD,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.729985147,-0.046602933,0.474227835,21
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS",0.724312743,-0.050176201,0.474227986,21
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG,BRK-B,JNJ,JPM,V,MA,PYPL,VZ,CRM,ADBE,CMCSA",0.720440708,-0.050416416,0.474227988,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,MA,PYPL,VZ,CRM,ADBE,CMCSA",0.733763465,-0.050144768,0.474229176,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,BRK-B,JNJ,JPM,HD,MA,PYPL,CRM,DIS,CMCSA",0.725019466,-0.04977158,0.474230648,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,BRK-B,JNJ,V,MA,PYPL,VZ,CRM,ADBE,DIS",0.760666818,-0.051057747,0.474231357,21
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,GOOG,FSLR,SEDG,MSFT,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,CMCSA",0.733734459,-0.04926878,0.474231581,21
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG,MSFT,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.716487972,-0.04841805,0.474232513,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,V,HD,MA,PYPL,CRM,ADBE,CMCSA",0.748314289,-0.050436597,0.474232663,21
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG,MSFT,BRK-B,JPM,V,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.732203702,-0.049994807,0.474233545,22
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,MA,PYPL,CRM,DIS,CMCSA",0.753391749,-0.05230074,0.474235366,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,CMCSA",0.742270492,-0.050132697,0.474235656,23
Equal-weighted,"NVDA,BABA,TWTR,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.696114162,-0.049449654,0.474235906,22
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,ENPH,FB,GOOG,FSLR,SEDG,BRK-B,JPM,V,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.703418026,-0.04941327,0.474237353,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR,SEDG,MSFT,JNJ,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.74948175,-0.046319351,0.474238111,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,GOOG,FSLR,SEDG,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS",0.73945743,-0.051351798,0.474238409,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,V,MA,VZ,ADBE,DIS,CMCSA",0.722602195,-0.051874876,0.474238535,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,DIS",0.722606494,-0.046263092,0.474239617,21
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,GOOG,FSLR,SEDG,MSFT,BRK-B,JPM,V,HD,MA,PYPL,CRM,ADBE,DIS,CMCSA",0.738096656,-0.050710646,0.474241415,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,ENPH,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS",0.732406378,-0.052111753,0.474242991,22
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JPM,V,PYPL,VZ,ADBE,DIS,CMCSA",0.72540363,-0.049184352,0.474244538,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,ADBE,DIS",0.735167805,-0.050925946,0.474245059,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,JNJ,JPM,HD,MA,PYPL,VZ,CRM,DIS,CMCSA",0.721024541,-0.049817477,0.474248731,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JPM,V,HD,MA,VZ,ADBE,DIS,CMCSA",0.72245135,-0.052240344,0.474249398,22
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,V,HD,PYPL,VZ,CRM,DIS",0.754440754,-0.051631238,0.474249634,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,GOOG,FSLR,SEDG,MSFT,JNJ,V,HD,MA,PYPL,VZ,CRM,ADBE,CMCSA",0.744319365,-0.050482494,0.474250745,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,VZ,CRM,ADBE,DIS,CMCSA",0.684949742,-0.05171663,0.47425111,23
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,GOOG,FSLR,SEDG,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,CMCSA",0.72300494,-0.0499541,0.474251443,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,V,HD,MA,PYPL,VZ,CMCSA",0.727468428,-0.045393789,0.474251953,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,ADBE,DIS",0.731615278,-0.049900207,0.474252211,22
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FSLR,SEDG,BRK-B,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.705758453,-0.049103371,0.474252375,21
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,V,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.755311119,-0.050462492,0.474252445,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,ADBE,DIS,CMCSA",0.687711169,-0.05045705,0.474253177,22
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,HD,MA,PYPL,VZ,CRM,DIS,CMCSA",0.713973489,-0.050577433,0.474253313,22
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,JNJ,JPM,MA,PYPL,VZ,CRM,DIS,CMCSA",0.749396825,-0.052346638,0.474253448,21
Equal-weighted,"NVDA,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,HD,MA,PYPL,VZ,ADBE,DIS,CMCSA",0.71965897,-0.045563417,0.474255107,21
Equal-weighted,"NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,V,MA,PYPL,CRM,ADBE,DIS,CMCSA",0.720570937,-0.048200351,0.474256224,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,FSLR,SEDG,MSFT,BRK-B,JPM,V,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.734130736,-0.051632531,0.474257092,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,HD,PYPL,CRM,ADBE,DIS,CMCSA",0.770632842,-0.052061263,0.474257464,21
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,PYPL,VZ,ADBE,CMCSA",0.744990545,-0.049725182,0.474258628,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JPM,V,HD,MA,VZ,CRM,ADBE",0.686714566,-0.044093677,0.474258767,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,HD,MA,PYPL,CRM,DIS,CMCSA",0.755955982,-0.051838425,0.474258821,21
Equal-weighted,"NFLX,NVDA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,JNJ,JPM,V,HD,PYPL,CRM,ADBE,DIS,CMCSA",0.754291078,-0.045765569,0.474259016,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,MA,PYPL,CRM,ADBE,DIS,CMCSA",0.745226027,-0.054157713,0.474259459,23
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,GOOG,FSLR,SEDG,MSFT,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.734101731,-0.050756543,0.474259497,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,MA,PYPL,VZ,CRM",0.74876588,-0.050236387,0.474259581,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,GOOG,FSLR,SEDG,MSFT,BRK-B,JPM,HD,MA,PYPL,VZ,CRM,ADBE,CMCSA",0.74321627,-0.051041461,0.474259686,21
Equal-weighted,"NVDA,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JPM,V,HD,MA,PYPL,VZ,DIS,CMCSA",0.717250795,-0.045667838,0.474260705,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,BRK-B,JNJ,JPM,MA,PYPL,VZ,CRM,ADBE,DIS",0.720828617,-0.049400469,0.474262159,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,GOOG,FSLR,SEDG,BRK-B,JNJ,V,HD,MA,PYPL,VZ,DIS,CMCSA",0.741848673,-0.05178012,0.474262522,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,PYPL,VZ,CRM,ADBE",0.742899556,-0.049529225,0.474262779,22
Equal-weighted,"NVDA,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.721857715,-0.045783505,0.474263082,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,ENPH,FB,GOOG,FSLR,SEDG,MSFT,JNJ,JPM,V,HD,MA,PYPL,VZ,ADBE,DIS",0.73117288,-0.050971843,0.474263141,21
Equal-weighted,"NVDA,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,HD,PYPL,VZ,CRM,ADBE,CMCSA",0.730943248,-0.045192435,0.474265675,21
Equal-weighted,"NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,CRM,ADBE,DIS,CMCSA",0.720420093,-0.04861229,0.474267087,22
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,BRK-B,JNJ,V,HD,MA,VZ,CRM,ADBE,DIS,CMCSA",0.69877763,-0.046028119,0.474267367,22
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,FB,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,ADBE,CMCSA",0.714496585,-0.049726561,0.474267742,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,GOOG,FSLR,SEDG,BRK-B,JPM,V,HD,MA,VZ,CRM,ADBE,DIS",0.701094811,-0.052077676,0.474269336,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,HD,MA,PYPL,VZ,ADBE,DIS,CMCSA",0.727752604,-0.04749897,0.474270112,22
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG,MSFT,BRK-B,JNJ,V,HD,MA,PYPL,VZ,ADBE,DIS",0.754722695,-0.050367892,0.474271111,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,JNJ,JPM,V,HD,MA,VZ,ADBE,DIS,CMCSA",0.683716244,-0.050340366,0.474271259,22
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG,MSFT,BRK-B,JNJ,V,HD,MA,CRM,DIS,CMCSA",0.718472652,-0.052130758,0.474272374,21
Equal-weighted,"NFLX,NVDA,BABA,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,BRK-B,JNJ,JPM,V,HD,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.701579065,-0.045189897,0.474273369,22
Equal-weighted,"NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,JNJ,V,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.716576013,-0.048246248,0.474274307,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,MA,PYPL,VZ,CRM,ADBE,CMCSA",0.725690551,-0.048531166,0.474274495,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG,MSFT,BRK-B,JPM,V,HD,PYPL,VZ,CRM,DIS,CMCSA",0.756014269,-0.051563954,0.474274597,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,JNJ,HD,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.766637917,-0.05210716,0.474275546,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,SEDG,BRK-B,JNJ,JPM,V,HD,MA,PYPL,VZ,ADBE,CMCSA",0.730307475,-0.049678107,0.474275668,22
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,GOOG,FSLR,SEDG,BRK-B,JNJ,JPM,HD,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.745323493,-0.051578766,0.474276244,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JPM,V,HD,VZ,ADBE,DIS",0.723080415,-0.051710917,0.474276521,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR,SEDG,MSFT,JNJ,JPM,V,HD,MA,ADBE,DIS,CMCSA",0.725698738,-0.05114353,0.474276768,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,GOOG,FSLR,SEDG,MSFT,JNJ,JPM,HD,MA,PYPL,VZ,CRM,DIS,CMCSA",0.751961057,-0.051884322,0.474276903,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,ENPH,FB,FSLR,SEDG,MSFT,BRK-B,JPM,V,HD,MA,PYPL,VZ,ADBE,DIS,CMCSA",0.697473903,-0.048723416,0.474277106,21
Equal-weighted,"NFLX,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,JNJ,JPM,V,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.741231102,-0.054203611,0.474277542,23
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.729951349,-0.047719058,0.474278087,22
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,PYPL,CRM,DIS,CMCSA",0.721274087,-0.049301813,0.474278376,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR,SEDG,BRK-B,JNJ,JPM,V,HD,PYPL,CRM,ADBE,DIS,CMCSA",0.743561559,-0.046450889,0.474278877,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,V,HD,MA,VZ,CRM,ADBE,CMCSA",0.705956745,-0.051716634,0.474281672,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,V,HD,PYPL,VZ,CRM,ADBE",0.766006973,-0.04999691,0.474281679,21
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.716454174,-0.049534175,0.474282764,22
Equal-weighted,"NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JPM,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.715472918,-0.048805215,0.474283247,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,JNJ,JPM,HD,MA,CRM,ADBE,DIS,CMCSA",0.711651441,-0.044695144,0.474283815,21
Equal-weighted,"NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,JNJ,JPM,V,HD,MA,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.716425169,-0.048658187,0.474285169,22
Equal-weighted,"NFLX,NVDA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,HD,MA,PYPL,VZ,CRM,ADBE,CMCSA",0.725539707,-0.048943104,0.474285358,22
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JPM,V,HD,PYPL,VZ,CRM,ADBE,CMCSA",0.708758181,-0.048352433,0.474287675,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AMZN,ENPH,FB,FSLR,SEDG,BRK-B,JNJ,JPM,V,HD,MA,PYPL,CRM,ADBE,DIS,CMCSA",0.713067599,-0.046452269,0.474287991,21
Equal-weighted,"NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,V,HD,MA,CRM,ADBE,DIS",0.718247722,-0.051270477,0.474288208,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,MA,PYPL,CRM,ADBE,DIS,CMCSA",0.758436667,-0.050795167,0.474288272,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,ENPH,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,MA,PYPL,VZ,CRM,ADBE,DIS",0.751765133,-0.051467314,0.474290332,21
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JPM,V,HD,PYPL,VZ,CRM,ADBE,DIS",0.755789339,-0.050270959,0.474290431,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG,MSFT,JNJ,V,HD,MA,VZ,CRM,DIS,CMCSA",0.714477727,-0.052014074,0.474290456,21
Equal-weighted,"NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR,SEDG,MSFT,JNJ,JPM,V,HD,MA,PYPL,CRM,ADBE,DIS,CMCSA",0.758407662,-0.049919179,0.474290677,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,HD,MA,PYPL,CRM,ADBE,CMCSA",0.7675222,-0.050204097,0.474290866,21
Equal-weighted,"NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,PYPL,CRM,ADBE,DIS",0.721049158,-0.048008818,0.47429421,21
Equal-weighted,"NFLX,NVDA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,BRK-B,JNJ,V,HD,MA,PYPL,VZ,ADBE,CMCSA",0.753414892,-0.050145792,0.474294567,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,MA,VZ,CRM,CMCSA",0.686876692,-0.045603272,0.47429559,22
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AMZN,ENPH,FB,GOOG,FSLR,SEDG,MSFT,JNJ,JPM,V,HD,MA,CRM,ADBE,CMCSA",0.706489056,-0.05143769,0.47429645,21
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG,MSFT,JNJ,JPM,V,HD,PYPL,VZ,CRM,DIS,CMCSA",0.717279163,-0.04934771,0.474296459,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AAPL,AMZN,ENPH,GOOG,FSLR,SEDG,JNJ,JPM,V,HD,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.739566634,-0.046496787,0.47429696,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG,MSFT,BRK-B,JPM,HD,MA,VZ,CRM,DIS,CMCSA",0.713374632,-0.052535122,0.474299397,21
Equal-weighted,"NFLX,NVDA,BABA,BIDU,TSLA,AAPL,ENPH,GOOG,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,V,HD,PYPL,VZ,CRM,ADBE,DIS,CMCSA",0.732515581,-0.047256742,0.474301541,22
Equal-weighted,"NFLX,NVDA,BABA,TWTR,TSLA,AAPL,AMZN,ENPH,FB,FSLR,SEDG,MSFT,BRK-B,JNJ,JPM,HD,MA,PYPL,VZ,ADBE,DIS",0.714884494,-0.048710615,0.474301913,21
